id,avgspeed,cars
272,0.0,7
542,75.0,1
940,136.0,1
967,31.0,1
1056,18.0,1
1057,0.0,1
1072,76.0,1
1089,75.0,1
1285,57.0,1
1374,97.0,1
1449,46.0,1
1452,99.0,1
1456,102.0,1
1567,66.0,2
1655,4.0,1
1661,105.0,1
1665,86.0,1
1668,79.0,1
1843,88.0,2
1850,10.0,1
1880,0.0,1
1884,0.0,0
1891,18.0,1
1942,105.0,1
1984,0.0,1
2084,87.0,1
2147,2.0,0
2236,104.0,2
2433,92.0,2
2486,39.0,1
2727,97.0,1
2765,0.0,1
2834,18.0,1
2924,79.0,1
2931,0.0,2
2933,29.0,1
3065,28.0,1
3079,87.0,1
3134,47.0,1
3193,73.0,1
3222,97.0,1
3284,0.0,1
3323,28.0,1
3355,42.0,1
3356,0.0,2
3430,25.0,1
3437,28.0,1
3462,0.0,1
3464,20.0,2
3478,29.0,1
3479,113.0,1
3513,0.0,1
3526,1.0,1
3550,2.0,0
3557,52.0,1
3576,73.0,1
3581,92.0,1
3585,79.0,1
3632,9.0,1
3633,21.0,1
3637,36.0,1
3675,0.0,1
3681,110.0,1
3698,46.0,0
3732,0.0,6
3756,11.0,3
3763,17.0,2
3775,11.0,1
3777,0.0,0
3852,41.0,1
3860,58.0,1
3882,75.0,1
3927,0.0,1
3956,0.0,1
3968,31.0,2
4046,44.0,1
4047,25.0,1
4059,49.0,1
4151,31.0,2
4155,38.0,1
4156,5.0,1
4157,65.0,1
4169,31.0,1
4170,29.0,1
4171,0.0,1
4244,0.0,0
4245,0.0,1
4256,0.0,1
4259,55.0,1
4260,50.0,1
4262,18.0,1
4266,34.0,1
4282,62.0,1
4342,28.0,1
4344,29.0,1
4345,49.0,1
4354,20.0,1
4370,21.0,2
4371,21.0,1
4380,10.0,8
4411,38.0,1
4452,0.0,0
4457,20.0,1
4461,18.0,1
4470,11.0,4
4473,13.0,1
4493,87.0,1
4542,0.0,0
4545,11.0,1
4570,13.0,1
4571,41.0,1
4622,63.0,1
4626,34.0,1
4632,78.0,1
4646,58.0,1
4678,2.0,0
4679,0.0,1
4728,44.0,1
4749,20.0,1
4771,0.0,2
4779,12.0,3
4781,112.0,1
4830,41.0,1
4851,8.0,1
4865,10.0,1
4867,7.0,1
4868,46.0,1
4876,36.0,1
4877,0.0,2
4922,102.0,1
4933,39.0,1
4934,0.0,0
4937,0.0,1
4949,42.0,1
4950,13.0,1
4953,29.0,1
4962,0.0,2
4965,21.0,1
4967,0.0,1
4971,21.0,1
4978,0.0,0
4979,73.0,1
4980,82.0,2
5040,0.0,0
5043,25.0,1
5044,0.0,1
5049,17.0,4
5065,41.0,1
5073,0.0,0
5074,13.0,2
5076,28.0,1
5079,46.0,1
5080,0.0,1
5139,8.0,6
5141,41.0,1
5145,0.0,1
5146,25.0,1
5153,18.0,1
5167,34.0,1
5170,1.0,1
5173,46.0,1
5174,0.0,1
5195,84.0,1
5242,25.0,1
5248,9.0,1
5250,38.0,1
5266,33.0,2
5267,0.0,1
5268,0.0,1
5270,15.0,1
5272,27.0,1
5274,28.0,1
5332,0.0,1
5334,42.0,1
5348,29.0,1
5357,0.0,0
5363,18.0,3
5369,0.0,1
5376,37.0,2
5377,0.0,1
5445,8.0,2
5453,8.0,2
5463,21.0,1
5465,18.0,1
5469,34.0,2
5475,21.0,2
5535,0.0,0
5565,14.0,2
5567,0.0,3
5571,0.0,0
5575,2.0,1
5589,49.0,1
5591,66.0,1
5592,49.0,1
5652,23.0,1
5656,50.0,1
5666,0.0,1
5669,21.0,1
5671,10.0,2
5680,0.0,1
5695,46.0,1
5743,13.0,1
5769,4.0,1
5781,61.0,2
5816,0.0,1
5846,26.0,1
5869,9.0,1
5946,0.0,2
5951,50.0,1
5969,0.0,1
5985,60.0,1
6036,49.0,1
6041,50.0,1
6055,18.0,1
6056,17.0,1
6063,2.0,1
6064,25.0,2
6065,2.0,1
6068,0.0,1
6069,0.0,1
6073,0.0,0
6101,0.0,1
6145,0.0,1
6149,31.0,1
6150,12.0,1
6154,10.0,1
6162,0.0,1
6169,33.0,1
6186,39.0,1
6206,55.0,1
6215,9.0,1
6240,28.0,1
6246,55.0,1
6249,31.0,1
6269,49.0,1
6271,26.0,1
6309,42.0,1
6335,0.0,0
6347,49.0,1
6350,33.0,1
6362,46.0,1
6363,0.0,1
6367,25.0,1
6371,36.0,2
6372,0.0,0
6376,26.0,1
6379,52.0,1
6381,124.0,1
6396,21.0,1
6413,83.0,1
6440,41.0,1
6441,83.0,1
6446,17.0,1
6447,15.0,2
6448,7.0,1
6460,26.0,1
6473,23.0,1
6477,0.0,0
6489,26.0,1
6541,0.0,0
6543,0.0,1
6544,4.0,2
6549,58.0,1
6561,18.0,3
6562,12.0,1
6573,41.0,1
6575,34.0,1
6618,86.0,1
6640,0.0,4
6643,10.0,3
6653,9.0,1
6657,41.0,1
6660,24.0,3
6666,0.0,1
6684,36.0,1
6719,118.0,1
6744,0.0,0
6752,15.0,1
6767,0.0,1
6830,6.0,6
6859,0.0,1
6863,41.0,1
6866,66.0,1
6867,4.0,1
6870,10.0,1
6940,97.0,2
6947,0.0,1
6978,62.0,1
6980,0.0,0
6987,0.0,0
7018,79.0,2
7029,0.0,1
7040,91.0,1
7043,65.0,1
7053,0.0,1
7054,0.0,9
7072,33.0,1
7102,132.0,1
7134,28.0,1
7137,38.0,1
7146,28.0,1
7162,62.0,1
7171,38.0,1
7180,71.0,1
7205,54.0,1
7206,55.0,1
7208,108.0,1
7211,105.0,1
7239,42.0,2
7271,0.0,0
7282,58.0,1
7313,84.0,1
7315,97.0,1
7317,42.0,1
7338,34.0,1
7351,66.0,1
7368,33.0,1
7369,31.0,1
7371,13.0,2
7380,0.0,1
7383,29.0,2
7384,33.0,1
7385,15.0,1
7386,38.0,1
7392,2.0,5
7393,60.0,1
7397,0.0,1
7398,9.0,1
7409,89.0,1
7411,0.0,2
7424,0.0,1
7427,107.0,1
7432,126.0,1
7437,66.0,1
7438,83.0,2
7439,19.0,2
7442,0.0,1
7465,0.0,1
7481,0.0,1
7484,84.0,1
7535,79.0,1
7540,0.0,9
7549,17.0,2
7564,0.0,1
7585,46.0,1
7640,38.0,1
7648,0.0,1
7663,44.0,1
7664,39.0,1
7666,10.0,1
7670,46.0,1
7724,0.0,0
7739,99.0,1
7740,104.0,2
7744,66.0,1
7760,5.0,1
7761,0.0,0
7764,31.0,1
7770,4.0,1
7823,0.0,0
7824,13.0,3
7854,71.0,1
7855,26.0,1
7864,2.0,0
7866,52.0,1
7878,4.0,1
7919,34.0,2
7946,54.0,1
7963,70.0,1
7974,19.0,2
7983,107.0,1
8030,116.0,1
8045,113.0,1
8058,76.0,1
8077,46.0,1
8135,65.0,1
8146,124.0,3
8147,0.0,0
8151,17.0,6
8152,52.0,1
8179,0.0,1
8200,55.0,1
8219,49.0,1
8247,103.0,1
8250,44.0,1
8251,55.0,1
8280,0.0,1
8286,44.0,1
8337,58.0,1
8338,20.0,1
8345,23.0,1
8348,99.0,1
8349,124.0,1
8363,0.0,0
8382,0.0,2
8388,87.0,1
8413,84.0,1
8451,92.0,1
8452,46.0,1
8455,55.0,1
8456,25.0,1
8457,0.0,0
8477,0.0,1
8506,0.0,1
8523,123.0,1
8550,36.0,1
8551,113.0,1
8552,118.0,1
8557,70.0,1
8562,33.0,1
8576,0.0,1
8595,87.0,2
8596,124.0,1
8622,113.0,1
8653,0.0,1
8655,0.0,9
8692,50.0,1
8718,25.0,2
8741,76.0,1
8750,87.0,1
8801,5.0,1
8802,0.0,0
8846,70.0,1
8859,89.0,1
8873,2.0,1
8883,99.0,1
8917,38.0,1
8950,62.0,1
8951,52.0,1
8954,0.0,1
8960,105.0,1
8963,63.0,1
8983,75.0,2
9016,0.0,0
9017,0.0,1
9045,0.0,0
9064,102.0,2
9066,49.0,1
9067,0.0,1
9082,36.0,2
9114,50.0,1
9116,99.0,0
9157,0.0,0
9175,0.0,1
9214,79.0,2
9275,95.0,2
9313,110.0,1
9411,121.0,1
9486,0.0,1
9578,13.0,1
9579,7.0,1
9605,29.0,1
9607,5.0,1
9654,44.0,1
9655,55.0,1
9663,0.0,1
9708,116.0,2
9763,41.0,1
9767,7.0,1
9866,25.0,2
9867,0.0,1
