id,avgspeed,cars
151,4.0,1
152,31.0,1
236,168.0,1
241,17.0,2
262,50.0,1
274,53.0,2
277,75.0,1
333,23.0,1
349,50.0,1
435,47.0,1
453,47.0,1
473,74.0,2
506,76.0,1
537,25.0,1
538,98.0,2
593,94.0,1
638,126.0,1
639,120.0,1
642,47.0,1
646,42.0,1
652,47.0,1
667,33.0,1
670,46.0,1
672,73.0,2
692,105.0,1
768,20.0,1
772,75.0,1
800,57.0,1
846,36.0,1
853,21.0,2
855,21.0,1
856,42.0,1
872,70.0,1
944,33.0,1
945,21.0,1
1006,42.0,1
1044,49.0,1
1046,38.0,1
1047,26.0,4
1053,22.0,2
1072,78.0,1
1098,32.0,2
1099,13.0,1
1129,66.0,1
1131,39.0,1
1141,118.0,1
1143,54.0,1
1145,46.0,1
1148,19.0,4
1149,17.0,2
1150,31.0,1
1153,42.0,2
1197,25.0,3
1242,84.0,1
1248,5.0,3
1249,1.0,5
1253,26.0,3
1255,47.0,1
1267,34.0,1
1277,97.0,1
1280,86.0,1
1282,78.0,1
1283,92.0,1
1284,87.0,1
1285,79.0,1
1296,62.0,2
1328,57.0,1
1342,87.0,1
1345,50.0,1
1347,17.0,1
1355,34.0,1
1359,46.0,1
1395,78.0,1
1398,25.0,1
1441,66.0,1
1443,79.0,1
1446,42.0,2
1447,29.0,1
1448,4.0,1
1451,112.0,1
1452,91.0,1
1455,56.0,3
1468,95.0,2
1471,78.0,1
1472,131.0,1
1483,36.0,1
1485,87.0,2
1554,51.0,2
1556,60.0,1
1557,95.0,7
1559,121.0,1
1569,116.0,1
1593,57.0,1
1643,81.0,1
1647,46.0,1
1654,15.0,1
1656,21.0,1
1660,71.0,2
1664,111.0,2
1693,62.0,1
1726,65.0,1
1743,63.0,1
1745,42.0,1
1746,78.0,2
1749,38.0,1
1756,41.0,1
1767,65.0,1
1783,53.0,1
1792,13.0,2
1793,15.0,1
1794,39.0,1
1797,26.0,2
1844,57.0,2
1850,21.0,1
1854,36.0,1
1855,31.0,1
