id,avgspeed,cars
554,66.0,1
670,66.0,1
682,78.0,1
692,121.0,1
999,68.0,1
1044,25.0,1
1053,33.0,1
1098,83.0,1
1385,47.0,1
1483,33.0,1
1495,89.0,1
1543,7.0,1
1583,44.0,1
1647,44.0,1
1693,37.0,4
1783,25.0,2
1784,55.0,1
1793,36.0,2
1892,23.0,1
1967,75.0,1
1991,10.0,1
2086,9.0,1
2189,33.0,1
2266,57.0,1
2303,68.0,1
2366,65.0,1
2486,31.0,1
2487,41.0,1
2532,136.0,1
2584,57.0,1
2688,12.0,1
2955,86.0,1
2991,31.0,1
3052,86.0,1
3189,83.0,1
3279,81.0,1
3294,81.0,1
3295,94.0,1
3355,52.0,1
3391,62.0,1
3454,54.0,1
3486,75.0,1
3489,63.0,1
3519,26.0,1
3585,94.0,1
3633,4.0,1
3699,29.0,1
3732,44.0,1
3738,49.0,1
3763,28.0,1
3821,118.0,1
3826,2.0,1
3831,63.0,1
3851,49.0,1
3869,26.0,1
3882,63.0,1
3888,70.0,1
3934,39.0,1
3943,23.0,1
3972,23.0,1
4030,55.0,1
4046,13.0,1
4131,46.0,1
4136,52.0,1
4143,71.0,1
4155,46.0,1
4156,13.0,1
4157,58.0,1
4159,33.0,1
4162,16.0,2
4233,4.0,1
4235,12.0,1
4238,49.0,1
4252,29.0,1
4336,39.0,1
4342,8.0,3
4343,28.0,1
4351,39.0,1
4442,15.0,1
4453,21.0,1
4456,58.0,1
4462,54.0,1
4472,20.0,1
4545,33.0,1
4557,31.0,1
4574,2.0,1
4642,21.0,1
4643,25.0,1
4647,26.0,1
4648,50.0,1
4658,46.0,1
4674,9.0,1
4722,92.0,2
4740,20.0,1
4744,44.0,1
4746,62.0,1
4758,21.0,1
4761,26.0,1
4776,47.0,1
4792,54.0,1
4822,112.0,1
4832,29.0,1
4843,39.0,1
4850,20.0,1
4853,28.0,1
4854,10.0,1
4862,11.0,2
4933,44.0,1
4934,54.0,1
4939,47.0,1
4941,66.0,1
4945,33.0,1
4954,13.0,1
4962,54.0,1
4965,25.0,1
4987,79.0,1
5025,44.0,1
5027,34.0,1
5028,29.0,1
5035,60.0,1
5080,78.0,4
5125,26.0,1
5139,41.0,1
5142,31.0,2
5152,10.0,1
5235,18.0,2
5244,7.0,1
5269,10.0,2
5273,46.0,1
5274,32.0,2
5280,79.0,1
5323,52.0,1
5334,46.0,2
5422,26.0,1
5423,58.0,1
5533,29.0,1
5544,31.0,1
5547,62.0,1
5634,41.0,1
5644,17.0,1
5660,5.0,1
5725,44.0,1
5757,25.0,1
5763,49.0,1
5830,63.0,1
5848,33.0,1
6057,12.0,1
6071,50.0,1
6114,22.0,2
6140,41.0,1
6208,42.0,1
6246,15.0,1
6248,13.0,1
6259,28.0,1
6261,1.0,1
6270,17.0,1
6284,39.0,1
6312,31.0,1
6319,57.0,1
6359,47.0,1
6371,44.0,1
6440,50.0,2
6445,34.0,1
6449,23.0,1
6540,62.0,2
6545,15.0,1
6549,31.0,1
6575,55.0,1
6618,81.0,1
6621,34.0,1
6640,62.0,1
6656,39.0,1
6676,68.0,1
6692,38.0,1
6696,60.0,1
6738,21.0,1
6759,33.0,1
6777,39.0,1
6819,79.0,1
6839,15.0,1
6858,47.0,1
6863,26.0,1
6870,18.0,1
6940,53.0,2
6982,89.0,1
6984,15.0,1
7058,71.0,1
7077,78.0,1
7079,71.0,1
7118,70.0,1
7161,7.0,1
7171,41.0,1
7186,26.0,1
7202,41.0,1
7205,39.0,1
7217,54.0,1
7240,50.0,1
7263,44.0,1
7279,24.0,1
7314,97.0,1
7338,25.0,1
7342,46.0,1
7355,2.0,1
7382,78.0,1
7383,13.0,1
7389,62.0,1
7431,108.0,1
7438,73.0,1
7465,21.0,1
7466,29.0,1
7471,29.0,1
7483,38.0,1
7496,18.0,1
7507,23.0,1
7537,76.0,1
7538,95.0,1
7543,38.0,1
7638,99.0,1
7639,68.0,2
7642,10.0,1
7661,2.0,1
7712,46.0,1
7716,63.0,1
7753,26.0,1
7777,33.0,1
7817,66.0,1
7832,60.0,2
7842,100.0,2
7977,36.0,1
7979,31.0,1
8016,71.0,1
8033,28.0,1
8083,52.0,1
8146,26.0,1
8173,49.0,1
8187,17.0,2
8302,7.0,1
8320,44.0,2
8337,63.0,1
8422,23.0,1
8438,75.0,1
8445,52.0,1
8477,47.0,1
8531,57.0,1
8552,118.0,1
8570,11.0,3
8578,54.0,1
8602,36.0,1
8653,84.0,1
8670,9.0,2
8672,47.0,1
8674,25.0,1
8720,118.0,1
8750,78.0,1
8751,2.0,5
8754,44.0,1
8755,44.0,1
8844,99.0,1
8851,7.0,1
8857,118.0,1
8858,126.0,1
8859,98.0,2
8955,38.0,1
9017,21.0,3
9065,87.0,1
9068,62.0,1
9082,54.0,1
9115,92.0,1
9151,79.0,1
9170,36.0,1
9171,92.0,1
9172,123.0,1
9173,113.0,1
9179,34.0,1
9182,50.0,1
9214,94.0,1
9243,34.0,1
9279,49.0,1
9351,118.0,1
9379,26.0,1
9380,91.0,1
9458,36.0,1
9553,65.0,1
9608,66.0,1
9707,97.0,1
9708,105.0,1
9872,26.0,1
9904,110.0,1
63,42.0,1
