id,avgspeed,cars
162,63.0,1
164,38.0,2
196,115.0,1
249,57.0,1
261,83.0,2
274,53.0,3
337,139.0,1
349,2.0,1
538,128.0,1
542,44.0,1
573,78.0,1
580,68.0,1
642,50.0,1
662,9.0,1
667,46.0,1
668,52.0,1
759,10.0,3
762,28.0,1
790,84.0,1
800,63.0,1
944,58.0,1
945,42.0,1
983,81.0,1
1044,29.0,1
1045,36.0,1
1046,24.0,1
1047,54.0,1
1068,39.0,1
1098,22.0,5
1099,21.0,1
1142,57.0,1
1144,44.0,1
1145,46.0,1
1148,42.0,1
1156,38.0,1
1245,52.0,1
1277,97.0,1
1278,103.0,2
1282,107.0,1
1284,91.0,1
1285,50.0,4
1290,87.0,1
1297,25.0,1
1345,54.0,2
1348,7.0,2
1354,28.0,2
1375,116.0,1
1385,6.0,2
1443,71.0,1
1446,25.0,3
1450,45.0,2
1451,102.0,1
1454,54.0,1
1455,20.0,2
1456,17.0,2
1468,71.0,1
1472,116.0,1
1497,15.0,1
1543,62.0,1
1546,25.0,2
1549,89.0,1
1550,105.0,1
1553,38.0,1
1554,13.0,2
1555,9.0,10
1556,25.0,3
1558,86.0,2
1559,76.0,1
1568,103.0,1
1570,108.0,1
1582,12.0,1
1583,54.0,1
1585,81.0,1
1593,55.0,1
1595,12.0,1
1647,62.0,1
1649,49.0,3
1651,37.0,3
1652,36.0,1
1654,35.0,2
1655,6.0,9
1656,18.0,7
1661,95.0,1
1663,110.0,1
1664,107.0,1
1665,104.0,3
1667,92.0,1
1684,95.0,1
1693,54.0,2
1747,50.0,2
1749,25.0,2
1750,55.0,1
1754,22.0,2
1756,34.0,1
1784,2.0,1
1792,2.0,1
1795,23.0,2
1844,79.0,1
1846,65.0,1
1847,30.0,2
1848,50.0,1
1850,31.0,1
1867,23.0,2
1891,7.0,2
1893,50.0,1
1895,54.0,1
1896,49.0,1
1942,76.0,1
1943,76.0,1
1945,49.0,3
1948,28.0,1
1967,66.0,1
1981,31.0,1
1993,31.0,1
2038,107.0,1
2039,112.0,1
2045,41.0,2
2054,3.0,1
2066,26.0,1
2095,57.0,1
2096,68.0,1
2097,38.0,1
2138,47.0,1
2140,42.0,2
2141,31.0,1
2144,23.0,1
2145,46.0,1
2146,22.0,3
2155,11.0,4
2156,33.0,1
2166,47.0,1
2184,114.0,2
2189,41.0,1
2190,34.0,2
2193,52.0,1
2199,46.0,1
2200,2.0,1
2222,78.0,1
2235,89.0,1
2236,102.0,3
2242,25.0,1
2244,13.0,1
2245,47.0,1
2246,23.0,3
2247,5.0,1
2249,52.0,1
2255,23.0,1
2288,46.0,1
2290,20.0,1
2291,23.0,1
2292,49.0,2
2304,68.0,1
2305,73.0,1
2346,81.0,1
2347,14.0,4
2355,18.0,1
2387,21.0,2
2392,39.0,2
2405,66.0,1
2410,60.0,1
2412,25.0,1
2429,62.0,1
2436,9.0,1
2449,47.0,1
2455,25.0,1
2470,54.0,1
2532,87.0,2
2536,41.0,1
2539,21.0,1
2547,91.0,1
2554,26.0,1
2555,26.0,2
2585,55.0,1
2586,31.0,1
2591,46.0,1
2629,115.0,1
2631,113.0,1
2633,1.0,1
2639,54.0,1
2650,57.0,2
2651,50.0,1
2654,13.0,1
2673,13.0,1
2682,84.0,1
2690,39.0,1
2728,84.0,1
2754,18.0,1
2755,68.0,1
2781,95.0,1
2782,97.0,1
2784,13.0,1
2789,7.0,3
2801,1.0,1
2826,86.0,1
2830,49.0,1
2852,41.0,1
2885,10.0,1
2914,73.0,1
2915,39.0,1
2924,52.0,1
2932,41.0,1
2955,12.0,3
2965,50.0,1
2976,13.0,1
2981,75.0,1
2983,36.0,1
2991,42.0,1
3015,3.0,2
3023,47.0,2
3024,70.0,1
3036,21.0,1
3037,28.0,1
3039,3.0,2
3049,147.0,1
3052,44.0,1
3118,39.0,4
3123,54.0,3
3133,42.0,1
3134,10.0,1
3135,25.0,1
3139,10.0,1
3156,20.0,3
3179,58.0,1
3180,42.0,1
3189,60.0,1
3191,47.0,1
3193,57.0,1
3218,44.0,1
3223,116.0,1
3226,63.0,1
3250,92.0,2
3262,68.0,1
3264,18.0,4
3294,27.0,2
3299,25.0,1
3321,22.0,5
3322,39.0,2
3323,26.0,1
3330,9.0,2
3332,3.0,3
3351,99.0,1
3354,25.0,2
3356,16.0,4
3362,21.0,1
3379,84.0,2
3387,29.0,1
3399,99.0,1
3417,44.0,1
3422,79.0,2
3424,36.0,1
3425,13.0,2
3430,62.0,1
3431,21.0,3
3433,38.0,1
3447,55.0,2
3454,39.0,2
3455,1.0,1
3456,29.0,2
3462,55.0,2
3464,11.0,3
3465,5.0,1
3468,4.0,1
3478,65.0,1
3480,103.0,1
3486,42.0,1
3487,8.0,1
3493,57.0,1
3517,34.0,1
3525,7.0,5
3554,36.0,1
3557,40.0,3
3565,25.0,2
3567,36.0,1
3576,47.0,3
3579,12.0,1
3580,94.0,1
3585,79.0,1
3624,8.0,4
