id,avgspeed,cars
165,42.0,1
366,50.0,1
493,110.0,3
667,34.0,1
672,83.0,1
1047,50.0,1
1098,36.0,1
1241,73.0,1
1251,15.0,1
1281,110.0,1
1296,50.0,1
1397,25.0,1
1453,76.0,1
1468,60.0,1
1543,4.0,1
1558,103.0,1
1567,79.0,1
1594,87.0,1
1662,84.0,1
1684,112.0,1
1744,65.0,1
1745,79.0,2
1747,13.0,1
1754,34.0,1
1792,41.0,1
1797,86.0,1
1843,39.0,1
1891,29.0,1
1940,86.0,1
1944,100.0,1
1983,105.0,1
1990,1.0,3
2055,72.0,2
2089,52.0,1
2091,15.0,1
2141,31.0,1
2155,2.0,1
2243,43.0,2
2245,102.0,1
2334,102.0,1
2366,73.0,1
2486,2.0,1
2582,100.0,1
2647,108.0,1
2738,38.0,1
2740,10.0,1
2785,36.0,1
2813,97.0,1
2884,50.0,1
2914,46.0,1
3017,60.0,1
3123,97.0,1
3136,26.0,1
3140,5.0,0
3190,94.0,1
3192,84.0,1
3200,84.0,1
3219,65.0,1
3263,18.0,1
3283,17.0,2
3297,83.0,1
3318,38.0,1
3321,2.0,1
3322,49.0,1
3339,49.0,1
3347,39.0,1
3354,54.0,2
3380,29.0,1
3384,38.0,1
3393,44.0,1
3414,2.0,3
3422,97.0,1
3423,46.0,1
3456,9.0,1
3480,81.0,1
3486,75.0,1
3557,23.0,2
3613,12.0,1
3627,46.0,2
3633,42.0,1
3654,7.0,3
3656,47.0,1
3658,29.0,2
3729,65.0,1
3735,49.0,1
3738,33.0,1
3753,68.0,1
3754,58.0,1
3756,5.0,1
3763,34.0,1
3769,47.0,1
3781,44.0,1
3782,87.0,2
3827,29.0,1
3832,63.0,1
3839,39.0,1
3847,46.0,1
3851,7.0,2
3854,21.0,2
3856,36.0,1
3857,49.0,1
3859,12.0,4
3862,47.0,1
3863,33.0,1
3867,55.0,1
3882,65.0,1
3895,49.0,1
3931,11.0,2
3949,23.0,1
3954,68.0,1
3958,13.0,2
3959,10.0,1
3960,49.0,1
3965,38.0,1
3968,20.0,2
3971,16.0,3
4011,58.0,1
4021,81.0,1
4030,49.0,1
4040,58.0,1
4042,49.0,1
4043,38.0,1
4046,17.0,1
4048,36.0,1
4056,11.0,2
4060,23.0,1
4067,38.0,1
4070,36.0,2
4071,23.0,1
4138,52.0,1
4150,26.0,1
4151,21.0,1
4152,44.0,1
4153,34.0,1
4154,9.0,1
4155,32.0,3
4156,25.0,2
4158,40.0,3
4159,46.0,1
4162,46.0,1
4165,60.0,1
4173,49.0,1
4208,1.0,3
4238,66.0,1
4246,57.0,1
4250,36.0,1
4251,34.0,1
4259,3.0,2
4260,23.0,1
4261,44.0,1
4262,12.0,5
4263,23.0,2
4264,44.0,1
4266,29.0,1
4267,17.0,3
4268,28.0,1
4310,36.0,1
4349,38.0,1
4356,33.0,1
4359,33.0,1
4365,4.0,3
4367,41.0,1
4411,25.0,1
4412,25.0,1
4422,87.0,1
4428,66.0,1
4436,46.0,2
4452,23.0,3
4453,25.0,1
4465,8.0,5
4468,21.0,1
4527,54.0,1
4528,70.0,1
4538,17.0,2
4542,13.0,1
4544,35.0,2
4545,10.0,2
4548,15.0,1
4549,36.0,1
4553,17.0,2
4555,5.0,1
4557,9.0,10
4559,10.0,1
4560,10.0,2
4562,20.0,1
4564,19.0,6
4568,9.0,2
4617,51.0,2
4625,71.0,1
4626,29.0,1
4635,23.0,2
4638,3.0,1
4648,34.0,1
4651,29.0,2
4652,2.0,1
4654,7.0,3
4655,29.0,1
4658,26.0,2
4662,36.0,1
4671,47.0,1
4718,36.0,1
4720,36.0,1
4721,71.0,1
4722,44.0,1
4732,15.0,1
4738,10.0,2
4744,39.0,1
4746,31.0,1
4748,26.0,1
4749,37.0,2
4753,12.0,6
4757,36.0,1
4758,6.0,3
4765,3.0,2
4766,41.0,1
4772,46.0,1
4826,28.0,1
4829,33.0,1
4851,26.0,1
4852,21.0,4
4853,52.0,1
4855,4.0,1
4857,7.0,6
4858,26.0,1
4859,9.0,1
4865,17.0,1
4867,20.0,2
4869,23.0,5
4927,21.0,1
4933,22.0,1
4934,31.0,1
4935,28.0,1
4937,15.0,2
4942,7.0,1
4945,34.0,1
4946,41.0,1
4948,33.0,1
4950,7.0,2
4951,13.0,3
4957,2.0,1
4960,38.0,1
4964,39.0,1
4968,37.0,2
4969,15.0,5
4970,13.0,1
4971,17.0,5
4972,26.0,2
4973,1.0,1
4974,30.0,5
4975,15.0,2
4979,57.0,1
5026,33.0,2
5041,46.0,1
5043,34.0,2
5044,1.0,1
5049,13.0,3
5052,20.0,2
5067,18.0,4
5068,12.0,2
5070,4.0,2
5073,10.0,5
5074,47.0,1
5125,14.0,1
5135,46.0,1
5142,39.0,1
5143,42.0,1
5144,38.0,1
5146,21.0,2
5151,18.0,1
5155,13.0,3
5157,12.0,1
5161,18.0,1
5163,25.0,1
5165,2.0,2
5169,39.0,3
5170,25.0,1
5171,21.0,1
5245,13.0,2
5247,4.0,1
5249,5.0,2
5250,29.0,3
5254,15.0,2
5255,41.0,1
5256,7.0,1
5263,41.0,1
5266,32.0,2
5269,1.0,3
5271,5.0,2
5272,36.0,1
5273,23.0,4
5292,66.0,1
5323,120.0,2
5324,44.0,1
5341,29.0,2
