id,avgspeed,cars
370,29.0,1
452,63.0,1
535,31.0,1
660,46.0,1
671,94.0,1
681,70.0,2
791,79.0,1
840,128.0,1
853,36.0,1
899,76.0,1
968,23.0,1
983,63.0,1
998,34.0,1
1044,42.0,2
1053,26.0,1
1072,99.0,1
1197,18.0,1
1242,107.0,1
1277,95.0,1
1285,35.0,2
1287,99.0,2
1345,58.0,1
1354,61.0,2
1454,46.0,1
1472,95.0,2
1485,78.0,1
1543,33.0,1
1549,87.0,2
1550,104.0,2
1556,42.0,1
1567,112.0,1
1596,17.0,1
1643,65.0,1
1647,42.0,1
1654,22.0,1
1656,15.0,1
1659,95.0,1
1664,95.0,1
1665,91.0,1
1683,49.0,1
1684,73.0,1
1741,71.0,1
1753,4.0,1
1756,26.0,1
1767,50.0,1
1844,99.0,1
1867,63.0,1
1883,86.0,1
1892,26.0,1
1954,54.0,1
1984,105.0,1
1990,42.0,1
1992,29.0,3
2038,89.0,1
2044,83.0,1
2045,38.0,1
2050,25.0,1
2054,60.0,1
2066,55.0,1
2074,29.0,1
2091,38.0,1
2093,13.0,1
2095,20.0,1
2137,105.0,1
2138,91.0,1
2145,10.0,2
2155,18.0,2
2166,60.0,1
2183,86.0,1
2184,70.0,1
2202,76.0,1
2246,42.0,2
2255,60.0,1
2290,41.0,1
2305,91.0,1
2339,50.0,1
2346,65.0,3
2348,47.0,1
2353,55.0,1
2355,54.0,1
2387,50.0,1
2455,55.0,1
2486,3.0,1
2533,99.0,1
2547,42.0,1
2555,2.0,1
2582,68.0,1
2586,21.0,1
2589,13.0,1
2609,59.0,3
2629,87.0,1
2632,29.0,1
2639,47.0,1
2647,105.0,1
2655,44.0,1
2665,42.0,1
2685,20.0,2
2686,26.0,1
2727,89.0,1
2751,36.0,1
2781,84.0,1
2839,47.0,1
2886,26.0,1
2939,18.0,1
2949,99.0,2
2955,33.0,2
2983,27.0,2
2986,2.0,1
3024,83.0,1
3049,126.0,1
3052,52.0,1
3123,91.0,1
3156,42.0,1
3180,71.0,2
3189,99.0,1
3220,62.0,1
3223,89.0,1
3224,66.0,1
3226,52.0,1
3278,71.0,1
3279,76.0,1
3321,63.0,1
3347,31.0,1
3354,18.0,1
3356,34.0,1
3379,92.0,2
3415,25.0,1
3423,33.0,1
3425,41.0,1
3432,25.0,1
3434,34.0,1
3435,29.0,2
3479,70.0,1
3480,64.0,2
3486,81.0,1
3522,116.0,1
3525,9.0,2
3527,28.0,1
3532,30.0,2
3533,9.0,1
3535,16.0,2
3553,26.0,2
3564,29.0,1
3626,31.0,1
3633,25.0,2
3635,21.0,1
3656,9.0,1
3659,39.0,1
3676,18.0,1
3681,89.0,1
3732,25.0,1
3736,41.0,1
3753,75.0,1
3758,3.0,2
3764,34.0,1
3773,55.0,1
3774,71.0,1
3775,15.0,2
3827,26.0,1
3831,42.0,1
3832,9.0,1
3833,20.0,1
3837,15.0,2
3848,11.0,2
3849,55.0,1
3852,13.0,2
3853,63.0,1
3855,46.0,1
3858,11.0,2
3860,46.0,1
3861,41.0,1
3862,42.0,1
3863,39.0,1
3868,32.0,2
3882,73.0,1
3933,42.0,1
3939,49.0,1
3940,52.0,1
3963,18.0,2
3964,25.0,1
3967,17.0,1
3972,14.0,3
4011,10.0,1
4021,84.0,1
4040,7.0,1
4043,4.0,1
4048,9.0,5
4051,33.0,2
4055,34.0,1
4056,17.0,2
4059,23.0,2
4068,17.0,1
4069,20.0,2
4070,20.0,2
4071,54.0,1
4127,21.0,1
4128,37.0,2
4129,23.0,1
4133,29.0,1
4137,55.0,1
4142,47.0,2
4143,4.0,1
4144,55.0,1
4145,50.0,1
4148,21.0,1
4150,10.0,1
