id,avgspeed,cars
140,43.0,3
174,58.0,3
196,71.0,1
241,20.0,1
249,26.0,1
274,79.0,1
275,42.0,1
278,78.0,1
336,102.0,1
341,44.0,2
432,21.0,1
433,26.0,1
438,71.0,2
538,121.0,2
542,27.0,2
639,132.0,1
642,21.0,1
681,76.0,1
692,124.0,1
743,49.0,1
753,39.0,1
843,30.0,1
853,8.0,3
856,34.0,1
899,63.0,1
901,86.0,1
944,31.0,2
945,15.0,1
948,42.0,1
955,29.0,1
967,31.0,1
998,31.0,1
1044,52.0,1
1048,8.0,5
1053,9.0,3
1056,21.0,1
1067,41.0,1
1068,17.0,1
1072,73.0,1
1098,21.0,2
1099,5.0,4
1145,60.0,1
1152,28.0,1
1156,39.0,1
1186,116.0,1
1197,25.0,1
1242,102.0,1
1248,17.0,2
1250,21.0,2
1251,2.0,1
1255,36.0,1
1260,38.0,1
1267,38.0,1
1279,91.0,2
1282,100.0,1
1283,86.0,1
1284,76.0,1
1289,62.0,1
1298,3.0,6
1345,60.0,1
1347,22.0,2
1348,21.0,2
1353,116.0,1
1354,66.0,3
1368,76.0,1
1369,46.0,1
1374,107.0,1
1376,103.0,1
1385,9.0,1
1386,110.0,1
1392,54.0,1
1395,63.0,1
1397,13.0,2
1446,19.0,2
1450,4.0,2
1452,91.0,1
1453,84.0,1
1454,47.0,1
1455,18.0,5
1456,115.0,1
1463,57.0,1
1472,112.0,1
1485,82.0,2
1493,55.0,1
1495,1.0,1
1499,51.0,2
1546,26.0,1
1549,71.0,5
1550,95.0,1
1553,36.0,1
1555,28.0,2
1556,25.0,2
1568,98.0,3
1569,116.0,1
1584,105.0,4
1585,105.0,1
1593,55.0,1
1646,70.0,1
1647,31.0,2
1652,34.0,1
1655,7.0,8
1656,4.0,6
1662,98.0,3
1664,113.0,1
1667,93.0,3
1668,38.0,1
1692,18.0,2
1693,42.0,2
1698,31.0,2
1745,110.0,1
1746,88.0,5
1752,14.0,2
1755,71.0,1
1756,16.0,3
1779,26.0,1
1784,108.0,1
1792,18.0,2
1794,38.0,2
1844,44.0,3
1847,22.0,2
1848,52.0,1
1850,8.0,2
1867,70.0,1
1883,78.0,1
1891,17.0,5
1892,13.0,1
1893,7.0,3
1894,31.0,1
1940,94.0,1
1946,50.0,1
1948,46.0,1
1954,42.0,2
1967,54.0,1
1990,38.0,1
1991,10.0,4
1992,13.0,1
1993,39.0,1
2039,84.0,1
2048,23.0,3
2049,2.0,1
2055,63.0,1
2066,34.0,1
2067,52.0,1
2084,94.0,1
2090,34.0,1
2094,17.0,1
2138,89.0,1
2145,32.0,4
2146,10.0,1
2147,1.0,10
2155,13.0,2
2166,63.0,1
2184,94.0,1
2195,36.0,1
2235,113.0,1
2236,46.0,1
2237,60.0,1
2241,15.0,1
2242,71.0,1
2244,38.0,1
2245,34.0,1
2246,10.0,4
2249,57.0,1
2255,30.0,2
2266,36.0,2
2279,25.0,1
2287,11.0,1
2288,52.0,1
2305,65.0,1
2346,51.0,2
2347,23.0,4
2348,1.0,1
2366,45.0,3
2369,60.0,1
2375,50.0,1
2384,115.0,1
2394,41.0,1
2433,108.0,1
2440,7.0,1
2446,112.0,1
2450,58.0,1
2455,24.0,1
2532,100.0,2
2533,94.0,1
2539,41.0,1
2541,65.0,1
2554,47.0,1
2587,20.0,1
2608,66.0,1
2629,81.0,1
2630,85.0,3
2631,102.0,1
2638,14.0,2
2654,2.0,1
2655,13.0,3
2665,63.0,1
2680,33.0,2
2681,104.0,2
2712,66.0,1
2737,66.0,1
2738,27.0,3
2747,103.0,1
2755,10.0,2
2756,32.0,2
2765,44.0,1
2783,92.0,1
2784,31.0,1
2789,20.0,1
2818,3.0,7
2826,100.0,1
2848,103.0,1
2851,42.0,1
2852,20.0,1
2855,30.0,2
2856,29.0,1
2865,42.0,1
2882,40.0,2
2885,49.0,1
2890,30.0,2
2915,47.0,1
2921,9.0,2
2933,17.0,1
2935,12.0,1
