id,avgspeed,cars
135,112.0,1
162,62.0,1
196,110.0,1
265,60.0,1
366,47.0,1
494,103.0,1
538,94.0,1
692,108.0,1
740,136.0,1
753,47.0,1
840,126.0,1
947,28.0,1
1044,42.0,1
1045,36.0,1
1053,63.0,1
1087,87.0,1
1128,60.0,1
1141,91.0,1
1142,58.0,1
1144,46.0,1
1156,44.0,1
1184,89.0,1
1245,58.0,1
1249,46.0,1
1250,38.0,1
1255,53.0,2
1268,33.0,1
1277,107.0,1
1286,108.0,1
1345,58.0,2
1347,18.0,1
1348,11.0,3
1354,116.0,1
1368,67.0,2
1446,2.0,0
1449,46.0,1
1450,26.0,2
1541,65.0,1
1543,37.0,2
1549,99.0,1
1592,13.0,1
1643,66.0,2
1646,78.0,1
1647,69.0,2
1654,12.0,1
1659,92.0,1
1660,131.0,1
1662,103.0,3
1667,26.0,2
1683,36.0,1
1684,54.0,1
1695,16.0,3
1696,26.0,2
1754,46.0,2
1793,28.0,1
1794,34.0,1
1843,85.0,2
1847,47.0,1
1884,57.0,1
1891,42.0,1
1909,62.0,1
1940,100.0,1
1944,54.0,1
1991,1.0,1
2038,54.0,1
2048,52.0,1
2123,31.0,1
2137,20.0,1
2138,91.0,1
2141,26.0,1
2144,33.0,1
2145,69.0,3
2155,84.0,1
2189,10.0,1
2222,7.0,3
2236,112.0,1
2239,46.0,1
2242,49.0,1
2245,47.0,1
2246,26.0,4
2249,39.0,1
2255,31.0,1
2306,50.0,1
2308,25.0,1
2346,38.0,1
2384,99.0,1
2385,4.0,1
2406,55.0,1
2466,52.0,1
2484,58.0,1
2486,9.0,1
2531,81.0,1
2539,38.0,1
2547,112.0,2
2550,52.0,1
2586,68.0,1
2610,55.0,1
2728,92.0,1
2740,12.0,2
2755,16.0,2
2790,49.0,1
2820,23.0,1
2826,129.0,1
2935,36.0,1
2938,18.0,1
2939,20.0,1
2981,57.0,1
2983,10.0,1
2991,52.0,1
3050,103.0,1
3052,58.0,2
3065,39.0,1
3083,10.0,1
3191,33.0,1
3192,62.0,1
3193,95.0,1
3194,87.0,1
3255,39.0,1
3293,23.0,1
3300,47.0,1
3321,23.0,1
3348,15.0,2
3350,124.0,1
3354,49.0,1
3355,62.0,1
3415,26.0,1
3450,23.0,1
3464,26.0,1
3466,2.0,1
3561,99.0,1
3578,52.0,1
3581,86.0,1
3626,10.0,1
3627,15.0,2
3634,5.0,3
3638,65.0,1
3654,44.0,1
3675,35.0,2
3677,39.0,1
3698,50.0,1
3751,29.0,1
3759,50.0,1
3763,32.0,2
3764,37.0,2
3765,28.0,3
3775,18.0,1
3777,38.0,1
3783,60.0,1
3812,54.0,1
3832,60.0,1
3834,25.0,1
3838,31.0,1
3852,31.0,1
3854,41.0,3
3855,5.0,1
