id,avgspeed,cars
136,123.0,1
200,9.0,1
373,86.0,1
448,26.0,1
538,134.0,1
552,55.0,1
556,78.0,1
560,58.0,1
632,66.0,1
658,42.0,1
669,51.0,2
692,105.0,1
706,81.0,1
743,1.0,1
757,31.0,1
791,84.0,1
840,128.0,1
843,20.0,2
847,46.0,1
859,38.0,1
867,25.0,1
872,71.0,1
890,136.0,1
891,102.0,1
945,8.0,2
950,44.0,1
972,66.0,1
1006,52.0,1
1068,31.0,1
1088,108.0,1
1098,25.0,1
1149,42.0,1
1150,16.0,2
1156,42.0,1
1168,55.0,1
1171,75.0,2
1186,113.0,3
1254,23.0,1
1279,110.0,1
1282,142.0,1
1283,116.0,2
1290,65.0,1
1348,15.0,1
1376,110.0,1
1385,49.0,1
1399,55.0,1
1441,92.0,1
1442,68.0,1
1446,39.0,1
1447,33.0,1
1449,34.0,2
1451,134.0,1
1452,118.0,1
1453,100.0,2
1455,69.0,3
1456,121.0,1
1471,107.0,1
1472,141.0,2
1485,77.0,2
1493,47.0,1
1543,39.0,1
1549,47.0,1
1550,102.0,1
1553,26.0,1
1554,17.0,6
1556,22.0,2
1557,86.0,2
1568,131.0,1
1569,107.0,1
1607,66.0,1
1643,71.0,2
1647,59.0,2
1652,36.0,1
1655,5.0,6
1660,103.0,1
1661,86.0,2
1666,92.0,1
1684,110.0,1
1693,55.0,1
1699,54.0,1
1747,57.0,1
1749,39.0,1
1755,46.0,1
1767,79.0,1
1792,10.0,1
1794,46.0,1
1807,60.0,1
1843,89.0,1
1848,57.0,1
1854,31.0,1
1892,23.0,1
1895,63.0,1
1941,118.0,1
1942,78.0,1
1946,54.0,1
1965,6.0,2
1992,31.0,1
2037,5.0,4
2039,75.0,1
2045,80.0,4
2048,7.0,1
2066,9.0,1
2067,54.0,1
2137,56.0,1
2144,28.0,1
2145,50.0,2
2148,50.0,1
2149,71.0,1
2187,26.0,1
2190,21.0,1
2201,75.0,1
2240,42.0,1
2243,28.0,1
2245,91.0,1
2246,26.0,1
2254,41.0,1
2291,16.0,1
2305,64.0,2
2307,24.0,2
2335,132.0,1
2346,46.0,1
2355,55.0,1
2384,84.0,1
2433,136.0,1
2434,98.0,3
2439,28.0,1
2442,41.0,1
2476,49.0,1
2486,21.0,2
2492,62.0,1
2507,7.0,1
2512,29.0,1
2532,112.0,2
2533,68.0,1
2536,34.0,1
2609,27.0,3
2647,86.0,1
2655,65.0,1
2685,42.0,1
2689,58.0,1
2710,63.0,1
2727,84.0,1
2737,49.0,1
2738,31.0,1
2739,38.0,1
2755,48.0,2
2765,42.0,2
2780,91.0,2
2781,126.0,1
2783,52.0,1
2784,46.0,1
2789,38.0,1
2790,46.0,1
2826,94.0,1
2838,29.0,3
2848,81.0,2
2855,78.0,1
2856,23.0,1
2876,23.0,1
2879,107.0,1
2882,68.0,1
2924,91.0,1
2925,108.0,1
2935,10.0,1
2937,58.0,1
2948,84.0,2
2952,61.0,2
2955,63.0,1
2983,23.0,1
2988,76.0,1
3022,60.0,1
3024,94.0,1
3036,41.0,2
3037,33.0,1
3052,57.0,1
3116,10.0,1
3117,31.0,1
3119,47.0,1
3121,39.0,1
3134,22.0,3
3137,26.0,1
3138,32.0,2
3156,16.0,3
3178,91.0,1
3190,58.0,1
3191,58.0,1
3194,9.0,3
3195,5.0,1
3220,62.0,1
3226,60.0,1
3238,27.0,2
3239,15.0,1
3253,50.0,1
3262,81.0,1
3264,27.0,1
3278,116.0,1
3288,78.0,2
3293,38.0,1
3295,58.0,1
3298,41.0,1
3322,77.0,2
3323,38.0,1
3331,37.0,2
3333,34.0,1
3353,36.0,1
3354,21.0,2
3356,7.0,1
3362,50.0,2
3387,55.0,1
3400,84.0,1
3416,21.0,1
3417,62.0,2
3422,105.0,2
3424,16.0,2
3425,1.0,1
3431,20.0,3
3435,31.0,1
3436,6.0,2
3437,41.0,1
3451,93.0,3
3455,34.0,1
3456,43.0,2
3479,37.0,2
3480,66.0,1
3483,2.0,1
3487,5.0,1
3524,9.0,0
3525,19.0,2
3532,15.0,2
3533,36.0,1
3535,12.0,1
3536,17.0,2
3548,28.0,1
3552,87.0,2
3554,17.0,1
3556,1.0,3
3571,26.0,1
3577,81.0,1
3580,112.0,1
3586,70.0,1
3593,52.0,1
3600,33.0,2
3613,46.0,1
3621,112.0,1
3631,38.0,2
3633,4.0,2
3635,22.0,2
3636,21.0,2
3651,26.0,3
3658,11.0,4
3659,41.0,1
3664,41.0,1
3666,41.0,1
3681,54.0,1
3682,75.0,1
3700,51.0,2
3721,113.0,2
3725,34.0,1
3729,60.0,1
3732,29.0,1
3733,29.0,2
3734,13.0,4
3736,38.0,1
3738,17.0,2
3753,67.0,5
3755,52.0,1
3756,21.0,2
3759,52.0,1
3768,20.0,1
3769,42.0,2
3774,102.0,1
3782,94.0,2
3796,84.0,1
3821,97.0,1
3826,46.0,1
3831,63.0,1
3833,15.0,1
3837,17.0,1
3838,54.0,1
3839,32.0,4
3840,36.0,1
3848,5.0,1
3851,33.0,3
3852,30.0,3
3854,28.0,2
3855,33.0,2
3856,7.0,2
3857,55.0,1
3858,8.0,2
3859,16.0,6
3860,16.0,7
3861,48.0,2
3862,20.0,3
3863,25.0,1
3868,41.0,1
3869,11.0,2
3871,20.0,1
3873,79.0,1
3882,88.0,2
3885,15.0,1
3933,68.0,1
3934,41.0,1
3939,31.0,1
3944,36.0,1
3947,18.0,5
3948,19.0,2
3955,29.0,2
3959,51.0,2
3963,2.0,10
3964,38.0,1
3965,39.0,2
3967,35.0,2
3971,17.0,3
3982,91.0,1
4024,47.0,1
4034,6.0,6
4035,17.0,2
4042,21.0,2
4045,16.0,1
4050,21.0,1
4055,14.0,2
4068,4.0,1
4069,8.0,3
4070,13.0,4
4071,20.0,1
4121,110.0,1
4130,5.0,1
4131,31.0,1
4136,23.0,2
4137,13.0,1
4139,25.0,1
4143,20.0,1
4150,12.0,5
4151,7.0,3
4154,9.0,3
4156,10.0,2
4158,13.0,4
4161,36.0,1
4162,18.0,2
4169,29.0,1
4170,57.0,1
4171,25.0,3
4185,30.0,2
4225,26.0,1
4237,6.0,6
4238,1.0,2
4239,16.0,6
4242,18.0,1
4245,33.0,1
4248,12.0,1
4249,62.0,1
4250,18.0,2
4254,46.0,1
4255,33.0,1
4256,22.0,2
4259,17.0,5
4261,31.0,1
4264,39.0,1
4265,25.0,2
4266,7.0,1
4267,2.0,5
4282,9.0,1
4283,115.0,1
4324,31.0,1
4333,18.0,1
4336,49.0,1
4338,18.0,1
4340,35.0,7
4341,55.0,2
4342,33.0,1
4344,21.0,1
4345,26.0,2
4356,15.0,3
4362,13.0,2
4364,4.0,1
4366,21.0,3
4367,18.0,3
4373,14.0,2
4412,18.0,1
4441,45.0,2
4442,18.0,2
4444,7.0,4
4447,9.0,2
4448,13.0,4
4452,33.0,1
4453,15.0,1
4460,26.0,1
4461,26.0,2
4462,20.0,2
4464,26.0,2
4465,10.0,2
4467,14.0,4
4468,13.0,2
4472,17.0,1
4480,17.0,1
4522,115.0,1
4528,52.0,1
4531,72.0,2
4535,48.0,3
4536,58.0,1
4541,29.0,3
4546,34.0,1
4548,10.0,3
4549,52.0,1
4553,9.0,2
4557,16.0,5
4558,18.0,2
4559,31.0,1
4560,38.0,2
4563,34.0,1
4564,23.0,4
4565,22.0,2
4566,15.0,1
4568,20.0,3
4582,87.0,1
4622,99.0,1
4623,19.0,1
4625,46.0,1
4628,28.0,1
4631,7.0,2
4632,57.0,1
4635,46.0,1
4638,7.0,1
4641,4.0,1
4642,28.0,1
4643,10.0,1
4648,21.0,4
4652,2.0,1
4654,6.0,4
4655,47.0,2
4658,11.0,2
4660,33.0,1
4662,23.0,1
4663,26.0,1
4664,36.0,1
4666,28.0,1
4667,28.0,1
4669,50.0,1
4678,25.0,1
4681,86.0,1
4720,47.0,1
4722,124.0,2
4723,19.0,4
4724,72.0,2
4729,52.0,2
4732,31.0,1
4735,33.0,1
4741,1.0,0
4746,19.0,2
4748,18.0,1
4749,16.0,5
4750,29.0,1
4751,12.0,1
4754,8.0,5
4755,20.0,1
4758,13.0,2
4761,26.0,1
4765,35.0,5
4766,25.0,1
4768,31.0,2
4769,25.0,1
4770,17.0,6
4771,33.0,1
4772,18.0,1
4773,34.0,1
4775,42.0,1
4822,102.0,2
4834,46.0,1
4839,31.0,1
4840,15.0,7
4847,41.0,1
4851,26.0,1
4853,11.0,2
4861,23.0,1
4862,50.0,1
4865,18.0,3
4869,12.0,3
4870,25.0,1
4871,7.0,2
4873,21.0,1
4876,63.0,1
4928,23.0,1
4935,16.0,3
4939,36.0,1
