id,avgspeed,cars
150,0.0,0
170,0.0,1
196,118.0,1
200,39.0,3
251,0.0,1
295,108.0,2
337,139.0,1
351,0.0,1
352,34.0,2
373,55.0,1
433,0.0,1
442,49.0,1
494,132.0,1
532,52.0,1
547,0.0,0
552,25.0,1
555,52.0,1
567,60.0,1
632,0.0,1
638,113.0,1
670,66.0,1
746,25.0,2
753,21.0,1
843,58.0,1
845,21.0,1
851,25.0,1
868,18.0,1
872,58.0,1
899,65.0,1
930,70.0,1
944,25.0,1
949,34.0,1
955,12.0,2
989,165.0,1
1047,33.0,1
1049,29.0,1
1053,27.0,2
1057,46.0,1
1098,23.0,3
1106,58.0,1
1128,0.0,0
1141,107.0,1
1144,50.0,1
1148,7.0,1
1157,49.0,1
1248,4.0,1
1251,42.0,1
1252,75.0,1
1255,0.0,1
1256,42.0,1
1278,116.0,2
1280,0.0,1
1281,101.0,2
1282,105.0,1
1283,88.0,2
1284,70.0,2
1285,26.0,2
1298,5.0,2
1345,36.0,1
1375,116.0,1
1386,70.0,1
1446,6.0,2
1448,13.0,2
1449,4.0,4
1450,0.0,0
1451,103.0,2
1454,58.0,1
1455,39.0,3
1456,78.0,1
1472,108.0,2
1473,128.0,1
1484,26.0,1
1485,110.0,1
1486,63.0,1
1497,0.0,1
1543,54.0,1
1546,27.0,2
1549,81.0,1
1554,17.0,4
1556,13.0,3
1557,55.0,1
1558,112.0,1
1559,87.0,1
1567,60.0,1
1568,95.0,1
1569,71.0,1
1583,13.0,1
1594,70.0,1
1649,58.0,1
1654,41.0,2
1655,3.0,2
1656,7.0,5
1659,108.0,2
1660,84.0,1
1662,105.0,1
1665,91.0,1
1666,89.0,1
1682,26.0,2
1683,25.0,1
1692,0.0,1
1744,76.0,1
1746,75.0,1
1747,7.0,1
1748,39.0,1
1749,17.0,2
1756,36.0,2
1767,49.0,1
1785,33.0,1
1792,0.0,0
1794,38.0,1
1843,87.0,1
1844,32.0,2
1847,11.0,5
1849,36.0,1
1850,31.0,1
1852,26.0,1
1883,94.0,1
1891,9.0,1
1942,62.0,1
1945,45.0,3
1946,49.0,1
1954,2.0,1
1955,55.0,1
1981,57.0,1
1983,128.0,1
2023,63.0,1
2037,0.0,0
2038,0.0,5
2039,123.0,1
2044,39.0,1
2048,0.0,7
2054,9.0,2
2055,50.0,1
2083,112.0,1
2137,15.0,1
2138,73.0,1
2141,20.0,1
2143,42.0,1
2144,15.0,1
2145,16.0,3
2146,14.0,5
2154,0.0,0
2155,12.0,4
2187,0.0,0
2189,52.0,1
2191,25.0,1
2212,58.0,1
2239,23.0,1
2243,19.0,3
2244,11.0,4
2245,26.0,10
2246,20.0,8
2247,1.0,3
2254,17.0,1
2255,0.0,2
2266,7.0,1
2284,89.0,1
2286,0.0,1
2340,0.0,0
2346,22.0,4
2347,4.0,1
2350,52.0,1
2353,41.0,1
2374,9.0,2
2384,84.0,1
2385,28.0,1
2387,0.0,2
2412,46.0,1
2439,33.0,3
2446,46.0,3
2455,14.0,2
2456,13.0,1
2466,49.0,1
2483,115.0,1
2484,36.0,1
2486,0.0,1
2507,55.0,2
2513,54.0,1
2541,0.0,1
2554,31.0,1
2555,0.0,2
2584,39.0,1
2586,0.0,1
2589,17.0,1
2608,0.0,1
2629,73.0,1
2630,114.0,3
2632,0.0,0
2650,65.0,1
2665,46.0,1
2681,50.0,1
2684,87.0,1
2727,103.0,1
2736,39.0,1
2740,20.0,1
2748,84.0,1
2754,13.0,2
2755,28.0,6
2765,44.0,1
2781,115.0,2
2803,62.0,1
2813,57.0,1
2818,9.0,1
2819,0.0,1
2820,0.0,2
2833,0.0,1
2837,25.0,1
2848,91.0,1
2852,14.0,2
2855,58.0,2
2877,9.0,2
2882,97.0,1
2914,60.0,1
2917,73.0,1
2918,0.0,0
2919,0.0,1
2924,75.0,1
2934,44.0,1
2948,105.0,1
2952,52.0,1
2976,13.0,2
2979,95.0,1
2981,89.0,1
2986,9.0,2
2988,0.0,1
2991,28.0,1
3001,55.0,1
3016,75.0,1
3019,41.0,1
3036,16.0,1
3049,73.0,3
3064,33.0,1
3080,95.0,1
3083,0.0,0
3088,0.0,1
3089,2.0,1
3117,0.0,1
3119,28.0,2
3120,5.0,1
3123,90.0,2
3134,5.0,3
3135,21.0,2
3136,25.0,1
3149,0.0,0
3155,0.0,0
3186,55.0,1
3190,48.0,2
3192,63.0,2
3193,29.0,2
3194,18.0,2
3195,11.0,2
3220,39.0,3
3225,58.0,1
3252,0.0,0
3278,88.0,2
3279,97.0,1
3280,42.0,1
3288,66.0,2
3295,2.0,1
3296,92.0,1
3297,49.0,2
3321,0.0,4
3322,42.0,3
3323,12.0,2
3326,0.0,0
3328,33.0,1
3330,18.0,1
3331,2.0,6
3333,0.0,1
3348,21.0,2
3350,0.0,1
3351,83.0,1
3353,28.0,2
3373,4.0,1
3378,79.0,1
3387,54.0,2
3393,34.0,2
3422,84.0,1
3423,11.0,4
3424,21.0,8
3425,13.0,2
3426,0.0,2
3431,39.0,1
3434,17.0,2
3435,15.0,1
3451,69.0,2
3454,25.0,1
3456,29.0,2
3472,41.0,3
3479,66.0,1
3480,120.0,1
3486,33.0,1
3487,2.0,1
3513,0.0,0
3516,38.0,1
3522,45.0,2
3524,20.0,1
3525,19.0,3
3526,0.0,15
3535,0.0,1
3552,46.0,2
3571,34.0,2
3577,30.0,2
3578,0.0,1
3584,33.0,1
3585,58.0,1
3593,46.0,1
3613,0.0,0
3625,29.0,2
3626,2.0,17
3627,0.0,11
3628,0.0,4
3638,36.0,1
3648,65.0,1
3649,0.0,0
3651,46.0,1
3653,54.0,1
3662,0.0,0
3664,4.0,2
3671,0.0,1
3676,26.0,1
3677,25.0,1
3679,23.0,1
3681,95.0,2
3684,75.0,1
3699,0.0,1
3721,94.0,1
3727,48.0,2
3728,0.0,1
3729,9.0,10
3730,34.0,2
3732,22.0,6
3733,28.0,1
3735,0.0,1
3738,37.0,3
3746,0.0,1
3747,47.0,1
3748,41.0,1
3751,0.0,1
3752,47.0,1
3753,70.0,3
3754,0.0,0
3755,25.0,1
3756,0.0,1
3763,24.0,5
3764,0.0,1
3774,97.0,1
3777,44.0,1
3779,25.0,1
3783,58.0,1
3825,39.0,1
3826,33.0,1
3827,13.0,1
3830,31.0,2
3831,42.0,2
3832,39.0,2
3839,37.0,2
3847,0.0,1
3848,15.0,1
3849,20.0,2
3850,12.0,1
3851,23.0,2
3853,0.0,1
3854,0.0,1
3855,55.0,1
3856,23.0,1
3857,0.0,2
3858,0.0,3
3859,8.0,2
3860,23.0,1
3862,34.0,1
3869,27.0,2
3872,84.0,1
3877,33.0,1
3885,1.0,1
3927,2.0,1
3929,0.0,1
3933,71.0,1
3938,57.0,1
3943,20.0,1
3945,0.0,1
3946,0.0,2
3947,17.0,3
3948,4.0,1
3949,0.0,1
3950,0.0,0
3956,34.0,1
3963,0.0,1
3965,42.0,1
3967,0.0,1
3972,54.0,1
3977,13.0,3
3982,95.0,1
4007,50.0,2
4030,18.0,1
4034,34.0,1
4035,20.0,3
4038,0.0,0
4045,0.0,1
4046,38.0,1
4050,20.0,1
4054,34.0,1
4056,0.0,1
4062,0.0,0
4063,39.0,1
4068,21.0,2
4069,49.0,1
4070,62.0,1
4072,4.0,1
4101,62.0,1
4102,70.0,1
4103,66.0,2
4121,84.0,1
4136,0.0,1
4137,1.0,4
4143,2.0,1
4144,31.0,1
4146,31.0,1
4148,1.0,1
4151,15.0,1
4153,60.0,1
4154,26.0,4
4155,5.0,3
4156,38.0,1
4157,25.0,2
4158,10.0,3
4159,26.0,1
4184,36.0,1
4186,4.0,3
4210,0.0,1
4227,0.0,1
4229,0.0,0
4234,41.0,1
4237,0.0,1
4238,8.0,5
4239,18.0,2
4240,15.0,1
4246,31.0,1
4247,37.0,2
4251,36.0,1
4254,31.0,1
4259,24.0,3
4261,16.0,2
4262,0.0,3
4263,57.0,1
4266,0.0,1
4267,13.0,7
4273,23.0,1
4282,0.0,1
4283,73.0,1
4287,0.0,0
4319,0.0,0
4320,0.0,0
4322,83.0,2
4324,46.0,1
4325,0.0,3
4326,18.0,1
4336,44.0,1
4339,32.0,3
4342,0.0,1
4343,41.0,1
4345,12.0,2
4349,49.0,3
4350,36.0,1
4351,36.0,1
4354,38.0,1
4356,2.0,1
4362,8.0,2
4364,23.0,1
4366,0.0,1
4367,22.0,3
4368,23.0,1
4369,20.0,1
4382,49.0,1
4383,99.0,1
4422,81.0,1
4429,43.0,2
4430,27.0,2
4436,41.0,2
4438,41.0,1
4440,16.0,2
4444,0.0,1
4446,33.0,1
4447,14.0,2
4448,7.0,1
4449,38.0,1
4453,12.0,3
4458,25.0,1
4460,31.0,2
4461,26.0,1
4462,0.0,1
4463,17.0,2
4464,26.0,1
4465,24.0,6
4468,35.0,2
4470,5.0,3
4471,23.0,2
4473,5.0,1
4480,0.0,1
4482,120.0,1
4514,33.0,1
4522,92.0,1
4526,0.0,1
4531,42.0,1
4535,16.0,2
4541,14.0,2
4544,31.0,1
4545,34.0,2
4546,0.0,1
4547,34.0,1
4548,32.0,2
4553,5.0,2
4554,26.0,2
4555,54.0,1
4556,12.0,1
4557,20.0,1
4558,35.0,6
4559,46.0,1
4562,7.0,1
4564,0.0,1
4568,14.0,2
4569,0.0,1
4571,0.0,1
4582,95.0,1
4607,55.0,1
4622,0.0,1
4625,75.0,1
4626,29.0,2
4627,24.0,4
4628,63.0,1
4633,57.0,1
4634,57.0,1
4635,20.0,4
4637,29.0,1
4638,0.0,1
4639,2.0,3
4642,9.0,1
4643,0.0,1
4644,0.0,0
4646,0.0,0
4647,23.0,2
4648,0.0,3
4651,3.0,1
