id,avgspeed,cars
333,60.0,1
1057,60.0,1
1068,0.0,0
1279,102.0,1
1451,110.0,1
1654,84.0,1
1965,0.0,0
1983,123.0,1
2055,68.0,1
2089,75.0,1
2137,107.0,1
2166,81.0,1
2222,39.0,1
2248,28.0,1
2322,94.0,1
2586,23.0,1
2631,105.0,1
2684,38.0,1
2721,52.0,1
2751,79.0,1
2819,57.0,1
2820,28.0,1
2821,34.0,1
2822,17.0,1
3015,38.0,1
3023,39.0,1
3064,50.0,1
3079,97.0,1
3137,0.0,3
3166,0.0,0
3192,91.0,1
3219,78.0,1
3322,42.0,1
3387,91.0,1
3399,95.0,1
3464,0.0,1
3524,0.0,1
3580,84.0,1
3627,0.0,0
3636,2.0,1
3649,0.0,0
3653,86.0,1
3664,34.0,1
3756,3.0,2
3781,52.0,1
3832,18.0,1
3838,47.0,1
3852,26.0,1
3855,41.0,1
3894,71.0,1
3947,20.0,1
3963,21.0,1
4045,29.0,1
4046,34.0,1
4055,36.0,1
4143,0.0,1
4144,0.0,1
4150,13.0,1
4155,2.0,1
4156,0.0,0
4183,113.0,1
4265,0.0,0
4266,41.0,1
4365,12.0,1
4366,18.0,3
4452,0.0,0
4453,25.0,1
4457,0.0,0
4557,0.0,1
4562,13.0,1
4572,0.0,0
4719,76.0,1
4723,0.0,1
4754,18.0,1
4760,63.0,1
4840,0.0,1
4852,34.0,1
4855,35.0,2
4862,12.0,1
4867,0.0,1
4881,107.0,1
4905,36.0,1
4940,28.0,1
4941,0.0,3
4951,38.0,1
4965,0.0,1
4971,58.0,1
4977,24.0,2
4989,26.0,1
5026,38.0,1
5042,38.0,2
5053,0.0,1
5054,2.0,2
5067,1.0,3
5071,44.0,1
5074,29.0,1
5142,2.0,1
5143,46.0,1
5169,18.0,1
5170,9.0,2
5248,38.0,1
5256,29.0,1
5263,0.0,1
5268,0.0,1
5269,4.0,1
5270,44.0,1
5273,0.0,1
5304,54.0,1
5332,0.0,0
5363,0.0,1
5369,30.0,2
5452,20.0,1
5465,0.0,0
5523,54.0,2
5541,0.0,4
5545,0.0,1
5551,2.0,1
5565,0.0,1
5571,20.0,1
5622,107.0,1
5634,21.0,1
5666,49.0,1
5669,12.0,1
5755,26.0,1
5769,29.0,1
5781,128.0,1
5844,37.0,2
5861,0.0,1
5878,31.0,1
5942,49.0,1
5946,33.0,1
5957,0.0,1
5967,0.0,1
5980,54.0,1
6044,54.0,1
6048,0.0,1
6050,47.0,1
6057,36.0,1
6061,20.0,1
6066,31.0,1
6067,0.0,1
6079,2.0,1
6154,29.0,1
6166,0.0,1
6169,47.0,1
6173,0.0,1
6176,10.0,1
6206,31.0,1
6214,0.0,0
6243,76.0,1
6244,25.0,1
6245,0.0,2
6251,20.0,1
6252,18.0,1
6271,0.0,1
6273,11.0,2
6274,1.0,2
6346,0.0,5
6365,0.0,1
6369,9.0,1
6371,36.0,1
6375,36.0,1
6445,0.0,1
6449,14.0,2
6450,10.0,1
6460,44.0,1
6481,110.0,1
6543,58.0,1
6544,0.0,1
6546,15.0,1
6547,36.0,1
6619,113.0,1
6640,0.0,3
6644,0.0,0
6653,12.0,1
6655,41.0,1
6658,0.0,1
6659,44.0,1
6660,0.0,1
6738,65.0,1
6740,29.0,3
6747,6.0,1
6752,46.0,1
6760,0.0,1
6770,25.0,1
6782,0.0,1
6836,41.0,1
6840,57.0,1
6851,15.0,1
6852,4.0,1
6869,5.0,2
6870,18.0,1
6875,0.0,3
6932,38.0,1
6933,54.0,1
6951,26.0,1
6952,0.0,2
6959,0.0,1
6960,31.0,1
7071,31.0,1
7073,28.0,1
7083,95.0,1
7101,114.0,2
7102,120.0,1
7129,63.0,1
7140,105.0,1
7209,109.0,2
7218,65.0,1
7253,0.0,4
7273,31.0,1
7314,91.0,1
7317,44.0,2
7365,65.0,1
7385,38.0,1
7393,63.0,1
7407,29.0,1
7422,97.0,1
7429,86.0,1
7466,21.0,1
7484,20.0,1
7497,39.0,1
7535,73.0,2
7536,92.0,1
7538,75.0,1
7622,17.0,1
7684,97.0,1
7716,68.0,1
7736,1.0,3
7740,97.0,1
7741,97.0,1
7748,54.0,1
7786,57.0,1
7818,73.0,1
7837,0.0,0
7841,54.0,1
7873,21.0,1
7889,25.0,1
7936,38.0,1
7973,29.0,1
7985,18.0,1
7988,42.0,1
7989,0.0,0
8019,49.0,1
8027,94.0,1
8044,79.0,1
8052,73.0,1
8082,0.0,1
8085,29.0,1
8090,29.0,1
8119,0.0,1
8120,2.0,1
8121,54.0,1
8145,113.0,1
8146,120.0,1
8153,0.0,3
8186,28.0,1
8192,25.0,4
8214,136.0,1
8217,97.0,1
8247,157.0,1
8368,73.0,1
8413,78.0,1
8450,83.0,2
8473,33.0,1
8474,16.0,2
8482,0.0,2
8490,62.0,1
8621,110.0,1
8630,0.0,1
8675,24.0,2
8702,91.0,1
8703,0.0,1
8762,78.0,1
8783,79.0,1
8801,4.0,1
8830,46.0,1
8857,110.0,1
8901,1.0,6
8918,86.0,1
8962,126.0,1
8983,31.0,1
9017,34.0,1
9051,86.0,1
9184,50.0,1
9214,95.0,1
9215,84.0,1
9277,116.0,1
9278,0.0,1
9326,7.0,1
9380,87.0,1
9412,108.0,1
9464,0.0,1
9480,46.0,2
9509,55.0,1
9524,71.0,1
9547,0.0,1
9614,41.0,1
9654,94.0,1
9806,108.0,1
9845,36.0,1
9944,31.0,1
63,42.0,1
